StoryID,First Ending Sent,First Ending Kmeans Distance Metric,Second Ending Sent,Second Ending KMeans Distance Metric,Correct Answer
f9498236-c0d7-443e-85ea-3ded1a7c270e,Kim loved everything she bought.,1.4613866565839273,Kim put her things down and decided to go to a movie instead.,1.219219535132142,1
6c3e9a76-0976-4597-b600-dcf6766d16fa,The next year he didn't dress up at all.,1.6774498456130442,He was the most loved man in the neighborhood.,1.621098265464008,1
55b7f15b-6703-4384-a575-2d364bf85030,Ben was annoyed that Tom had tricked him.,1.8290980736406084,Ben saw Tom and ran for his life.,1.7394049788948645,1
565504d1-6088-4f15-a592-d7dded841257,Barry was delighted with the new alley.,1.617419658394032,Barry threw his bowling ball into the pool.,1.619304472944815,1
a506d2c9-1ff5-4094-bfbe-e4e80bc6215a,The family had a good day.,1.4728443918325378,The family had a horrible day.,1.4698489395216436,1
0bce7a95-175d-41d0-bb5d-21e759baf220,They both had a good time at the concert.,1.4416733816745497,Brad decided to go to a rock concert instead.,1.4818734397770028,1
8e39f61f-2d96-460d-b99e-daf36af614f0,"After graduation, she was offered a job at NBC News.",1.6513463898998046,"After graduation, she realized she hated the News.",1.6976665796470418,1
2eddce77-d52b-4352-914d-ef4a7b787e56,They took their clothes off to sunbathe.,1.652237950573576,They went inside to roast marshmallows.,1.5083792257362898,2
7f0ff4e8-3c77-41a5-8107-916dd66cb22d,I decided tight jeans were a good idea always.,1.4311431950265898,I almost cracked my phone.,1.5207954237299166,2
30714d1c-ab3d-4084-9084-5a44f39e0df4,"If Garry doesn't improve his grades, he will be off the team.",1.5744000140255139,Garry and his coach agreed that Nike makes good sneakers.,1.7213073725210901,1
6b0839e1-5e9f-4c62-919c-5c8f73e016aa,She broke up with Evan.,2.1479562739062654,Evan was pleased.,2.1871497124227846,1
d1857e28-aa9a-4afe-9132-ab27a8477924,John felt humbled.,2.2951156359078926,John felt proud.,2.271616604375227,1
0d5e139a-4fe1-4652-85b5-7979d430391d,Ava was a neglectful mother.,1.8123106067868058,Ava took good care of her son.,1.7096470392366137,2
58735e26-2846-48fd-becf-e5f204ab1a95,Harry and his friends had a great time at the lake.,1.6058510280413325,Harry had always hated the water.,1.6984338324385617,1
40a7c1fb-7e4d-4c4a-9e70-aaddb1697b13,Danny hated girls.,1.643005192249857,Danny did a great job.,1.6270271523042363,2
4149fd90-e58e-415d-ad22-f41dd5ae98a8,Meghan hoped she would be promoted.,1.5608359338490354,Meghan decided to quit her job.,1.46047239354094,1
56122b9c-8efb-40de-a343-88f7533689e1,Core's parents hurt their feet on the glass.,1.4132153370789158,They decided to congratulate Core.,1.5253370096975318,1
7af07696-728f-4f63-b975-69c0a251d8f9,Bob worked hard and then finally solved the puzzle.,1.4291633106251411,Bob then gave up on the video game.,1.5719155619991274,1
3b172e2b-ab39-4278-8ca5-ad5f5d906743,Suzie's relationship with her grandmother remained complicated.,1.6012091532983068,"Suzie tasted the sauce, and it was just right.",1.8639420957929933,2
2b6218cf-27eb-4dc3-addb-84cee6617e80,I found a perfect pair of shoes and bought them.,1.345348890927206,I purchased a taco at the food court.,1.5620803357479982,1
95ca9c40-0826-4efd-9f2f-0bc3828e1dff,She hoped the ticket was a winner.,1.8517974229060952,Before she finished she decided it was a waste of time.,1.6946189427976919,1
238532df-07c1-4db7-9ac8-1b5aa86a92d5,Annie's family was glad about the outcome.,1.6367580978675786,Annie's family was sad.,1.6539679977007207,1
a99209f1-2b57-4b5e-9216-0606cc005e90,I felt less lonely.,1.8277704156061179,I felt more lonely.,1.845975098507574,1
131cc240-f6e0-4a76-81b8-aa6daf09e8f4,He turned around to choose another route.,1.6483982818506744,Larry laughed with joy as he drove over the bridge.,1.5324953262234147,1
c19bebdd-ac5b-413e-9052-1a5e15e5b31c,Jeff loves visiting with the in-laws.,1.687018979036445,Jeff hates spending time with his in-laws.,1.903310314142139,2
d1eef4fb-c303-4226-9519-54211561b425,The cat ended up a filthy mess.,1.2868925164185079,The cat ended up squeaky clean.,1.3325988224909677,2
006aa20e-51a7-48ea-8e1d-572f24cf1551,I was happy we found a new favorite restaurant.,1.3475952868016723,I told the manager I wanted to file a complaint.,1.6098246222906396,1
afd57a88-0c82-4116-a43f-6fcb8fdc9c09,Ben's hand felt great.,1.7483450883203782,Ben's hand was sore and he had to pull out all of the needles.,1.8053745519155817,2
ecd647bb-a30b-405d-913e-3a19011b092d,Nate had a hard time working up the energy to confront him.,1.9779144167537843,Nate laughed with his friends about his dog's behavior.,1.9795232024956748,1
d0bd7fc2-5e86-4ffa-9f98-a0a166ce3d47,He proposed to Elena after six months.,1.4914024210717725,He brought a full-sized woman to his company's holiday party.,1.5960063810166063,1
a08e92e0-8aab-4f08-8bad-799b20d8b750,Jay thought her nephew was ugly.,1.5362602953169977,Jay immediately knew her fears were unfounded.,1.6165682710438847,2
17277360-5208-4dc2-b98f-da9dea534211,Darla turned on her television and began to watch a movie.,1.468941079246656,Darla smashed her television with a rake.,1.580452644522512,1
cbdf5369-ed2d-4534-9e68-7e1641969043,Lilly's finger had to be amputated.,1.7312078419982855,The prick got infected and she had to take antibiotics.,1.7337949805556312,2
816af3a0-0d30-4901-bb69-dc905f107636,Jimmy's mother started to get better.,1.7175532776996159,Jimmy hated his mother.,1.7585528532322257,1
df8c7222-a0e5-4723-ae50-e2e77e5d2410,She sat on the curb and watched the bus drive past her.,1.5765214618366277,She went to school and suffered through the pain.,1.6202540743708351,2
690bf721-0de0-440e-a9ed-69b056fc63b4,The plane took off and Karmen relaxed.,1.380678663977421,Karmen immediately exited the plane.,1.3577559126528214,1
91f9d1d9-934c-44f9-9677-3614def2874b,Sandy decided to go outside and make a snowman.,1.4985225193342755,Sandy was prepared.,1.8807038624956038,2
322bbb17-93b9-4a7d-9533-4b1689d2c8ac,Quentin ended up enjoying the party.,1.7681601210803342,Quentin loved all being their with all the people.,1.8778121855348637,1
d5ddd22e-a842-43f0-ac12-1968e25a6692,I was happy about how easy it was to place the order.,1.5323753398762114,Finally the sale went through.,1.8138246095323511,2
be1b3d0d-1d1c-431d-8d08-a0585bd1b57a,Dan's grandmother was already dressed as the Devil.,1.5583796267978016,Dan made his own Devil costume.,1.4868907844939419,2
7aec4c2f-addd-433b-bf51-3fccc53b35bb,Eventually the horned toad died from starvation.,1.988386299264624,"After several weeks, the horned toad was very fat.",1.9160378149535133,1
ac3d0720-2b2c-4700-be89-c59ede839c4c,She loved eating bananas.,1.905307381306741,I never heard from her again.,1.6574035857160927,2
a51306ff-2184-4744-88ca-83145944ed38,Both were arrested.,1.8180865555167878,Her friend ended up buying the candy for her.,1.6475970562747029,2
6fba848e-7b8c-4d7b-9eab-40f8d2add906,Don was glad he wasn't nervous at work.,1.7677493834301155,Don knew he would have to improve.,1.7891801524649815,2
247bcc69-4e51-4a1b-ae20-839ab1df13c9,Dal made a bad decision.,1.9328336843311928,Dal made a smart decision.,1.9982415283385557,1
c428bf27-8192-4ad2-9b66-dd07314804bd,Alice felt good after the photographer complemented her.,1.5253292463449188,Alice frowned during her picture.,1.4355843051016965,1
37d942c0-21f8-4cde-be56-abb85318a379,Nila did not care for her mother.,0.9486874121423969,Nila loved her mom.,0.9757851938291795,2
3cf436ec-b46d-47ff-823a-f67efee8a4cb,The boy suffered through his childhood.,1.2407319681234648,The boy had a very happy childhood.,1.3083607926456757,2
41585929-5484-4dd6-8e41-88f4ef6801aa,Jessica wondered if that they had gotten up too early.,1.4777602661027622,Each of her brothers opened their Christmas presents.,1.5427724398359597,1
2dc626a9-20b0-4485-9a8d-cc8c320c5d55,Jan threw away the books.,1.713288511732451,Jan brought the books back.,1.7149972140120213,2
cc855cce-17ad-4ae7-84df-ba2888b56fa1,We couldn't believe our luck.,1.5639480832303483,All three of us were very disappointed.,1.6539923708492918,1
e1e9d4c3-0dcb-4ef0-b558-2563e36088ff,Jeff would finally get peace and quiet.,1.6074262048911827,Jeff was going to miss that dog.,1.5762447162909052,1
ce4b43b2-79e1-4874-9f39-0b9540ec71ad,Holly yelled at her brother to get back at him.,1.8970838845248608,Holly gave her brother money as compensation.,1.8812928614178697,1
459330e7-0e14-46e7-a482-b9df82b6622d,I decided to permanently get rid of the nightlight.,1.5278228001526932,I never made fun of my wife and her nightlight again.,1.5127742983362034,2
128450e2-4f28-4a20-a5b5-91805a6eef05,"However, she discovered Alaska was a lot of fun.",1.5152140311036386,However the experience was no fun without her friends.,1.5442262724146214,2
91afa299-8aac-4ee9-8013-276d15a7769c,I really enjoyed meeting some new boys.,1.8692207549355373,"All in all, it was a great day hiking.",1.7564367353425343,1
668e7d13-1250-4c4c-b3a9-f3965644e4f9,It was the best movie I had seen in a long time.,1.4104138473036203,I took a shower and went to work.,1.4556626671116337,1
7e5ecab4-a9c4-40e7-a61f-69d59c15b87b,Her friends applauded her poem.,1.4733999828542796,Paula tore up her poem.,1.7226656615021316,1
edb9e202-4c9e-4bb7-a18c-daa472a22092,I knew someone had stolen it.,2.096605873011973,I knew someone would soon return the phone.,1.919300310898255,1
ea22e460-6e1d-4271-8153-78da7900c0a1,Iris had a lot of fun at her party.,1.8580144585438416,Iris decided never to have cake again.,1.7751054422884613,1
f7efb395-97a8-424e-b2c0-b400eaa5831e,They liked the new bikini though.,1.857078609850563,Tina's friends knew how unpredictable she was.,1.5975984366356315,1
51498810-6e27-42c5-ad73-04e2466792b0,Ted said he didn't want to be a homeowner anymore.,1.7833892469823023,Ted was grateful to his father for the help.,1.7050135681189207,2
14d386a1-4753-4bd0-a752-bbb21e13d8dc,She was proud of herself.,1.6988012561050114,She fled in terror.,1.6650759234524997,1
cb0c7433-daed-487a-ab74-36d05f277fa9,Years later both couples got married.,1.4823386905136642,They decided not to see each other any more.,1.5132046621084705,1
d0e044bd-b49a-4078-8519-a04a9997b195,Marco is glad that he made a good impression.,1.4227557324446767,Marco is horrified by the reaction of his boss.,1.569710114851613,1
4865f73d-e8f6-4063-8edb-fe3a8088dffa,Tim vowed never to get on another plane again.,1.70387451070239,Tim started traveling a lot of places by airplane.,1.528283628363973,2
c248eb07-6e5e-4c33-a08e-9cded809d238,Lucy aced the test.,1.6241916802861043,Lucy failed the test because she had not studied.,1.3591984307931984,1
1a9a1b68-b971-4eec-9706-4d109934e8be,Fred told his friends he was taking a break from mystery novels.,1.817855166840016,Fred started a mystery novel book club for his friends.,1.9754426154366185,1
c3ff170b-8e5d-45db-be5b-e3d53e1f5104,Tia was disappointed.,1.8788190109537763,Tia was relieved.,1.942944027939732,2
81f93432-7994-426d-a6ce-02685ef26b48,They vowed never to return.,1.7254702714676289,They went back the next day.,1.5611506964766222,2
4945b9f6-77ec-4bd0-b7c1-bbc093d07302,Sam laughed and ran away.,1.2707678858538776,Jeb was excited to build a new one.,1.2213466840236253,1
dd38b8f9-8005-4bbd-8274-031b6cb67861,Jeff had a fun time.,1.6831649025932085,Jeff was bored and upset.,1.670197910800845,2
19242426-8575-4299-9ab5-ea59e7b28062,Dani was not surprised by the events that day.,1.6154487524938805,Dani got to know her father much better.,1.5620779652345564,2
21a8fb15-2612-4fd0-9b10-675eb9473360,Ella looked great and got a lot of compliments.,1.7023372791550093,Ella spent the next day in the rain.,1.6348935338865385,1
e6738c40-9d0c-4fea-a1be-44e90ce630c1,He was mauled by a lion.,1.6710400898132785,Neil composed a photo album when he got home.,1.5824868344951972,2
ee914e56-5e79-4560-a712-12b961e9baff,So she decided to throw it in the garbage.,1.7703348556219942,She shared the recipe and the pie with all her friends.,1.670341339461588,2
06eef9c5-1b05-4d08-961c-fdefdb74d6ea,Then he bought his candy.,1.9451243656797779,He bought some soda with it.,1.8638177760465644,1
d6e10b5b-63bc-4c96-81c9-28f82a80c11f,Anna was disappointed.,1.8837951363571634,The party went great.,1.8374635583091938,2
b701052f-4728-4ea5-b215-f8c566d33d7c,I shot the winning basket that won the game for our team.,1.3421534589536468,I walked off the court and never looked back.,1.4350926504142083,1
4239c107-0a2c-4ab7-8763-c521cd06b180,Dirk was embarrassed.,1.8356309535961643,Dirk liked how it sounded.,1.9360751492051806,1
7fb56f8e-afb9-4510-9abf-4be01e8a66f5,I returned my phone.,1.6913975375909842,I felt foolish.,1.8774355700976288,2
0fadf7fd-62f1-4d61-901d-cda9174b2f7a,I am happy they weren't too expensive.,1.2912019907781787,I plan to cut them into strips.,1.270734380842899,1
648cf01c-fcf2-4ce1-8f9d-235cf788ba25,Chase bought himself a new toy.,1.6081121839676094,Chase ran away from home.,1.52781936511937,1
1bed450a-2a30-4431-84d3-1361cd1423da,Renee decided she would have to get used to it.,1.8377272634936055,Renee was glad she decided to learn to play drums.,1.6811412498820788,1
a31f32a1-af69-4a84-b713-f8917cc1565a,Bill's neighbors sued him for making them poor.,1.9514980067649192,They baked Bill some bread in appreciation for all the fish.,1.7531132259277102,2
355efc45-5233-40b3-ab77-d6281fb11710,We ended up having a fun time after all.,1.758078577767566,We were happy to not have Internet and to drink.,1.8790106997099494,1
67f56ec7-d96c-4f97-a837-0532ce002125,Tim decided he didn't like music.,1.5817874060503407,Tim became a professional musician.,1.6136982546296668,2
c816e74e-8cc8-4f01-960c-78724f118a87,They gave him a flea medication and it cleared up.,1.6867269087481245,Alex decided not to give the cat the medication prescribed.,1.599777815645454,1
180c876f-d5d2-4397-a9bc-bdae30d5954c,Haley felt like she had been betrayed.,1.6795761739492079,Haley felt she had been supported admirably.,1.6582580387748211,1
db608f6f-3c58-4aba-bd8e-c5ceb0aaf835,Sam became a party planner.,1.5274954937521532,Sam had a terrible hangover the next day.,1.6192211061625306,2
dcca12a5-2470-4041-a22a-032ccc5ac018,But everything was okay as soon as they hugged and ate dinner.,1.5181212619774427,"Tom decided to take a trip to the casino, he ignored his family.",1.592201299713372,1
2e6e714e-8b83-4eae-9370-d1d4afbc4e5a,They didn't need a stove anymore.,1.6517622940222667,They decided to buy the Viking stove.,1.487195924689215,2
9e54392e-74ed-404e-8fb3-f11fc885762d,The teacher caught her and gave her detention.,1.5985163433025762,The teacher caught her and praised her ingenuity.,1.5640188117338307,1
702267f4-b51a-4366-bbe4-fe3d5f94077d,Sam felt quite hopeful.,1.6990117443298938,Sam felt very depressed.,1.6225338632197341,2
9af012e3-d6c8-4a60-9f51-6379ba446742,Darren turned off the computer.,1.4142717461581684,There were no keys in his pockets.,1.3784175541822445,2
5dc94086-80d4-4196-9914-7b4d3f487c3e,I bought a bow tie instead.,1.392697515733647,I bought all of them.,1.3008434906114197,2
f389d1ce-da4e-4843-94a7-62656df6fb10,Harry then quit his hockey team.,1.5559012133554007,"A few days later, Harry heard that he made the team.",1.6522916528820457,2
ac39ee93-4288-4302-aa7b-757fca64f2fb,Sue's mom took her to pet the goat instead.,1.8715020207501247,Sue continued to ride the elephant.,1.9537094086147357,1
7b95d4d5-1ee9-4f1f-9d7e-2c6ff459054b,Her parents insisted that her grandmother did most of the sewing.,1.7617674518082946,Her parents were very proud.,1.7218981487446001,2
e2d48e18-276a-4de1-81af-594cf54c2a90,Jim decided to do a handstand.,1.2831429163562338,Jim was hurt and had to call 911.,1.335158600942814,2
186cfc69-54cf-46d5-8033-8bf2493e9b23,I find doing laundry relaxing.,1.596721275804922,I threw out all my old socks and bought all plain white socks.,1.5026320241256133,2
a0ecc896-63d6-4f4f-8960-24c4fb3db4fe,James decided to become a chef when he grows up.,1.7882984764736098,James never cooked again.,1.7656675691664847,1
d485e612-1b3c-4b67-a9f0-ef432ff4fcee,Lee's mom was proud of her daughter for being so thoughtful.,1.5391589837014272,Lee's mom threw the gloves at Lee and left the room.,1.4580019992155746,1
c08b9f9a-5d56-4701-92d4-3edef2ccec62,Jennifer thanked her boss for his fairness.,1.7123950904343648,Jennifer stormed into his office and straightened her boss out.,1.7661319986972837,2
86ab603e-0455-4347-a1ce-4a375f4495a8,Lorraine was thrilled!,2.0112027415133835,Lorraine was really sad.,1.7073877914871596,2
2290ba2a-137b-4047-aeec-cb133268a238,Tammy never spoke to Abby again.,1.7833677426083376,They decided to keep the bracelets for themselves.,1.6335133304461555,2
2b635efb-e1b0-44de-beb8-4f9b9ef62876,Sal tossed his pillow out the window.,1.7767576002218683,The beautiful view made him change his mind.,1.8076842530457162,2
22f5e67b-4e12-4ba3-8649-a8b322e36811,Lydia wished the dream were real.,1.8370460779457256,Lydia felt relieved when she realized it was just a dream.,1.7731451983891429,2
73cf4b3f-604a-431d-8b5d-8e03b0cfb67a,Alex bought a yacht.,1.541162399631505,She bought the groceries.,1.5027010693686798,2
967f6a24-cefa-4641-a9d6-e9a71b62e0c1,Katie was the happiest she had ever been.,1.893884053676413,Katie regretted forcing Yolanda to go on the ride.,1.7917445640207055,2
10462d65-75a6-4430-974a-e8af56526fce,Tammy was sad that she didn't have a present to give.,2.027239546080455,Lorelei treasured that blanket for years.,2.034256046023459,2
5f02992e-3fc2-4e05-bb1f-a8e81400ff4d,Melinda thought the movie was hilarious.,1.1129573045490437,Melinda wished that she had brought someone.,1.2282545877321414,2
d5f61641-8062-410d-9590-699f11ccd85a,They decided it was ok to let her work as a secretary.,1.4397058868623671,She had a perfect driving record.,1.460272808579143,1
c94847d6-71da-43c6-981b-5442f6c1efff,Lela then finished treatment and felt better.,1.6128769578063642,Lela then got over her flu.,1.593837373695473,1
30e8e610-0fbb-4c86-b190-f4934736ab7d,Joyce abandoned her kids shortly after.,1.6900867185102362,Joyce loved her children just as much.,1.7746194413219296,2
ede8db0c-1396-4503-b378-55edc720915a,"He noticed the cow in a neighbor's field, ignored it, and left.",1.594142624289192,He found the cow and brought it back.,1.3844084042127125,2
eb6bdd24-5e10-445d-92ce-4744959c1d91,John won the race.,1.5915900880746563,John pulled over to buy a Mustang.,1.5205403193047344,1
779fbdd3-3e20-43d0-a214-1eea7ad0e3d3,Ben was pleased.,1.9128474328100178,Ben backed out of the costume contest.,1.6387527174880627,1
f9e6bf5f-ba88-4108-994e-529750445ff1,I told my mom to keep using my credit card.,1.3618820802234197,I was angry at my mom for running up my credit card.,1.3297525554478,2
3ad5e2e4-fb20-459c-98b3-b9711e753f16,The therapist taught her ways to cope with her problem.,1.697192754991982,The therapist told her she was strange.,1.5995426937808686,1
a46cdbbd-6cd3-4da5-bc7b-ab131c1bdeae,Ellen was disappointed to find out she was having a boy.,1.8903138967320128,Her doctor confirmed it was a boy!,2.000764658178212,2
16d64b08-061c-4449-8320-d0a763aa63a4,Zoey was happy that everyone liked her name now.,1.3520936181760894,Zoey had her name changed when she turned 18.,1.4217365037222782,1
a61e75c6-7885-434b-bbac-4787ece30449,Miranda went back the way she came to retrace her steps.,1.847166919091026,Miranda was happy about her proud moment.,1.7570430962898438,1
a13f5ef2-8f1d-4be0-a037-ed2c30656414,Bob gained 50 pounds.,1.7006943448895036,Bob got in shape.,1.5506635974411054,2
06ccc957-8b69-4d71-8f6f-4fb686041e5a,Lonnie finally decided to go into education.,1.6008906001346812,Lonnie threw the list away.,1.5174011435315489,1
d25df4e7-c94b-4a2d-a2d4-25e34655d0c9,Phil was thirsty and accepted the drink.,1.3687182014127481,Phil was angry at his friends.,1.5062300625611769,1
09e93773-cb09-4bdb-b1ee-bcf339416c53,Dorothy made sure to buy lots of cat food.,1.5514842106180384,Dorothy went to the pet store and bought a new hamster.,1.5204235114036764,1
57d1f6e1-cdbc-4df6-9841-5dba89d3e63e,Jeremy had to move back in with his mother.,1.665246304392687,Jeremy enjoyed being more responsible.,1.7058856711214139,2
9c0cccf4-7008-4997-b0a6-2fadfee4fb55,Terry hated cleaning up.,1.7690526773995803,Everyone felt better that it was cleaner.,1.6459286216554223,2
462de42f-37e4-4ad3-9830-ea44e8ff72d5,Then I walked over to my neighbor's house to borrow some soap.,1.6811260382583635,Then I stepped into the hot shower.,1.5876004012902003,2
7956447f-c376-4355-9297-a9c8399f1aa5,He always enjoyed a nice nap in his hammock.,1.8276707858701449,He still ended up having a great workout.,1.8959595580269737,2
51de9244-e843-4b94-9722-e43dee4a76ea,Amber could not find anytime to relax.,1.8722989564079358,They relaxed all day and Amber felt much better.,2.0658237010485876,2
9d58bb7c-7f32-4642-82cc-925d8dca62f0,Carl hung out with his best friend when they came home.,1.8301044392889225,Carl had to go to therapy for post-traumatic stress disorder.,1.7142421749640642,2
343c091e-8c1c-45db-9b05-27eab342d092,Janice decided she didn't want to learn how to crack walnuts.,1.7463887862413185,Janice is now an expert walnut cracker.,1.7532098980462525,2
7685e3dd-ba3b-4861-9486-ca3f13483afb,And throughout the season she kept getting better.,1.6203239922592871,She loved being bad at volleyball.,1.6908635347850351,1
b090fb07-e7fd-4c01-ad85-38016522a727,Beth decided she was hearing things.,1.7021998320128422,Beth was deaf.,1.799959859313139,1
2d58e924-e539-40ba-968c-f56efaff1b1a,Bob enjoyed using his binoculars.,1.6888066044556973,Bob was able to read the writing on the board.,1.5653704567373117,2
5fb0bd4d-a4df-4adb-9e99-d4fec9a6b10d,I drove her to iHop for pancakes and shakes.,1.3869461262508052,"Now, she won't even talk to me.",1.6803613323141968,2
327df8b3-9758-405f-a0af-1e38ffce0cb2,Our friend ended up home at three am with a girl.,1.5858271833771507,We found out our friend had gone skiing.,1.6160777521456882,1
1471ffe2-1330-48a6-963b-e6798252bac8,Benjamin did not enjoy the park.,1.7713626071320765,Benjamin had fun and then left the park.,1.5206213382862908,2
16c0b5f5-3c48-42c3-a5c6-ad5e4e6e4575,"After counting the cars, we went back home.",1.5064318870979934,"We then sat down and began to count the cars,",1.5347654438812004,1
f7b8017c-fafc-455d-8545-799f4813d10c,Kelly had a neurological disorder that kept her in a wheelchair.,1.5269660936206466,Kelly cleaned up in time and her parents never found out.,1.4719960644611683,2
a8ca1926-5d63-4de0-a1e5-d0826fbe0bf0,James decides to never leave the house again.,1.502911251735088,James is glad he decided to run.,1.5138310431081812,2
25df4833-3565-45f6-a354-33c56e8dd8e7,He feels satisfaction.,1.6856143068858878,When he gets out of the shower he shovels his deck.,1.3196999641173632,1
29a8d6a9-d05a-4be3-9bd3-a138f804eb13,Matt began to laugh.,1.7194761034611785,Matt was very angry.,1.57945321807931,2
86991c22-02d9-4144-80e7-8531a7a5ccf4,Mike had to apologize.,1.9184590664383259,Mike and Perry got married.,1.5098023178322317,1
9f177a52-fadb-49d9-a25e-6d7d6540fed6,She decided to go to the movies.,1.3511079755822277,She continued to do this until the laundry was done.,1.293007824379682,2
3c15c1f6-ec72-48c3-abc6-830b9bff0ede,"We found our house standing, but in shambles.",1.6626601971947075,We decided to go swimming on the beach.,1.608993254063809,1
54656ac3-787a-440a-9c0c-94fa7f19912c,The dentist fixed his tooth.,1.7128277725984395,Tom had so much fun that day.,1.728536299514479,1
46a10ff0-42c4-4136-9cfe-a12661232e2d,Rufus is relieved to find his briefcase at the bar.,1.5585725249163327,He sees his hat hanging on moose antlers behind the bar.,1.6022808152223238,2
cf720bea-32e6-41f3-be77-d4674b580890,Alexia fell in love with a shaggy dog at the kennel.,1.6434894688888013,Alexia cried because she wanted a cat instead.,1.6041161322421105,1
50947e83-b0fe-44e9-b5a6-f8039c4f09f2,Bill started making much better money.,1.5713022664498875,Bill made less money as a computer scientist than he did before.,1.7912507636315684,1
841f539a-b6d9-4722-ab19-32f28ab7abfb,Jane danced in her bare feet and left her shoes in her purse.,1.7542566576234924,Jane was anxious to start tap school.,1.623379049194551,1
37120c4b-0f9d-4467-ac5c-ef999e72ee70,Hannah became stiffer over time.,1.5042427094872333,Hannah eventually succeeded.,1.7391688520411623,2
9d05fb69-73c0-4ac5-8b23-2553b48da81c,The students cheered because they were free.,1.395321465913637,The kids were mad they had to be outside.,1.4341796452952205,1
040ed97b-c8df-41ea-ba95-43cdf36462ce,Carla told her daughter she needed to join more clubs.,1.935057800831976,Ann's mom said her daughter could choose one club if she studied.,1.825452415376539,2
d466a6af-a2fb-4ebd-948f-c35c85e62e12,Gina was happy of the outcome in the house.,1.7077798339073338,Gina was sad and cried.,1.705427650414152,2
7f106d09-88a1-4307-8fea-06f32a31157c,He went to the sporting goods store to buy bullets.,1.5253142831595095,He carved some sticks to use for makeshift arrows.,1.520688460285759,2
d0703dac-4538-4a8d-87e3-67246d6ee924,Taylor finally decided on the cute little kitten in the corner.,1.6107650816008854,Taylor decided instead to go clothes shopping.,1.6508947612474696,1
dacbdd76-ec3a-45dd-8180-bb45899cf5bb,Zeke would dress up as a pumpkin.,1.3046108933374725,Zeke dressed up like a skeleton.,1.3956613419239015,2
9bec6c96-04a4-4987-a65f-da0fead90691,Marge put a new key on her keychain.,1.4886139925224033,Marge felt a pang of regret about putting in the pool right then.,1.4686731156518635,2
3eeca3cb-2263-4617-8d42-89786fb986f9,Rosie waited patiently for Farmer Jones.,1.8987750227439681,Rosie broke free to head to the orchard.,1.8550792104550746,2
8489a2b3-cee7-4651-828d-704b1ab51575,Rick threw the license out of the window.,1.6172239725736173,Rick gave the license to the driver and made the driver happy.,1.7077680152708519,2
34505e75-67d3-47df-b140-429c87accabb,I felt ashamed.,1.8852718533448698,I was proud of my willpower.,1.7758820772165183,1
a87edb02-47b3-42df-b3ed-5333cb749436,Sam wanted to get away from his wife as soon as possible.,1.3502809587324092,Sam and his wife had a great time together.,1.2729692646564374,2
2c99419a-7247-45cc-8f63-4d423e852f5d,The two boys went out to have their adventure without hesitation.,1.4633318137208464,Eric was fast asleep leaving Stan to fend for himself.,1.413691165810235,1
f4477125-76c2-4c75-903f-5fa9b31bebe1,Brad's day went very badly.,1.1261219699680882,Brad then went home after a nice day.,1.0549685749241966,2
1a7e5dac-96a0-4fc8-8c2f-e5edbaee45ca,We gave him a bath.,1.2764508878529854,When we were finished our puppy was full of mud.,1.2872587211572863,1
cf5a5e9f-3af0-465d-9faf-3833a586e42e,Jerry's mother took twenty minutes to find him.,1.6380216520694946,Jerry couldn't wait for his next bike trip.,1.648635082926867,1
1cb2a8b6-8873-48a4-a778-02291cb7ca56,I got on the plane and flew home.,1.6037159508648693,I walked in and saw her.,1.7336078629831695,2
7e7704ee-3070-47e8-bde3-8ab6ba8ac305,I decided to fire my new social media manager.,1.6599541004398968,I decided to give my new social media manager a raise.,1.5253227875461226,1
fa0cba9c-0e7b-412e-a5ef-08065139b2dc,Sam's parents were upset they had missed the fun.,1.6473430573796728,Sam was in real trouble.,1.606045575341539,2
737d2e8c-d15c-4ac5-8288-01532a5f794f,I had a great time at school.,1.3110506001284183,I hate school.,1.4110466306872356,1
5af5c599-4191-4c4a-b4a4-88c750c488f3,Jeb turned on the microwave.,1.9283256535716546,Jeb plugged the television in and it turned on.,1.8543164944329078,2
e92781bd-beee-4be6-ba37-0e2f7c258864,Matilda then got a letter from her brother.,1.790645645405727,Matilda was told to not write to them anymore.,1.8293634160207337,2
f9412344-ca37-4c8f-849f-62f2859905e7,Bill carefully added up the column of eight digit numbers.,1.895657874377216,Bill and Teddy talked loudly about how stuck up pretty girls are.,1.803730237022569,2
836221b0-fba9-4482-ab9c-5b6ff86fda2c,Nobody seemed to notice what had happened.,1.672838996979747,We could not see our sheet music.,1.6604233639442656,2
c545f1d9-8c13-4f15-907a-09d2115b1152,They decided to go to Vegas instead.,1.603542384406101,They were both happy.,1.6696987101164618,2
dd2f07ba-4c92-41f6-873f-480173087b36,Olivia decided to never go shopping again.,1.8298874498873423,Oliva had a great day shopping.,1.5445250944918238,2
55323564-a201-4a6e-8c07-bd518babb542,I hate the thought of moving.,1.9656222817355546,I only hope I get to choose my own bedroom.,1.5967737670076287,2
17868cb6-c9eb-42f4-98a8-c6a855d8e11d,Shawn gave up smoking on the spot.,1.7498934228364367,Shawn smoked them almost immediately.,1.9349283516743738,2
f94fc6da-0162-4301-98b3-f25cfbfd2357,Nickie never found the doll.,1.2474147932710322,Nickie laughed all night.,1.2124018396950536,1
b2070b39-9b95-44c4-a698-f8f6993a5454,Bob went out to McDonald's later that evening.,1.6316399061304843,He was excited.,1.812218125314147,1
